id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
478,1461306316228497408,"https://twitter.com/jeonistlismmm/statuses/1461306316228497408","https://twitter.com/jeonistlismmm/statuses/1461306316228497408","jeonistlismmm","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.232","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.232","2021-11-18 07:12:30","Twitter for Android",0,0,"in","","reply","jeonistlismmm",1311609396342845440,1459843275720777728,"",0,0,1311609396342845440,"https://pbs.twimg.com/profile_images/1459903641024819200/QdFY7eIx_normal.jpg",56626,291,297,"2020-10-01 06:10:38","💜","100%+sun🌻","",
479,1461306301695229965,"https://twitter.com/jeonistlismmm/statuses/1461306301695229965","https://twitter.com/jeonistlismmm/statuses/1461306301695229965","jeonistlismmm","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.231","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.231","2021-11-18 07:12:26","Twitter for Android",0,0,"in","","reply","jeonistlismmm",1311609396342845440,1459843275720777728,"",0,0,1311609396342845440,"https://pbs.twimg.com/profile_images/1459903641024819200/QdFY7eIx_normal.jpg",56626,291,297,"2020-10-01 06:10:38","💜","100%+sun🌻","",
480,1461306296141901828,"https://twitter.com/Ibracadabra891/statuses/1461306296141901828","https://twitter.com/Ibracadabra891/statuses/1461306296141901828","Ibracadabra891","RT @wafinity: @jodibaskoro Transport pun difasilitasin kantor, dikasih voucher grab, jd ke kantor always free of charge. Mana urusan gawe g…","@jodibaskoro Transport pun difasilitasin kantor, dikasih voucher grab, jd ke kantor always free of charge. Mana urusan gawe gapernah dibawa pulang ke rumah dan ngantor bener"" tanpa beban. Didukung lagi sama circle gue yg orang"" humble nan nonhedon. Jadi sangat menyokong gaya hidup tanpa hedon","2021-11-18 07:12:25","Twitter for iPhone",0,2,"in","","retweet","",0,0,"wafinity",172592017,1461133929105137664,1217398011350773760,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",1750,37,5,"2020-01-15 05:48:09","Let’s have something fun","","",
481,1461306281289912323,"https://twitter.com/jeonistlismmm/statuses/1461306281289912323","https://twitter.com/jeonistlismmm/statuses/1461306281289912323","jeonistlismmm","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.230","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.230","2021-11-18 07:12:21","Twitter for Android",0,0,"in","","reply","jeonistlismmm",1311609396342845440,1459843275720777728,"",0,0,1311609396342845440,"https://pbs.twimg.com/profile_images/1459903641024819200/QdFY7eIx_normal.jpg",56626,291,297,"2020-10-01 06:10:38","💜","100%+sun🌻","",
482,1461306264722423813,"https://twitter.com/jeonistlismmm/statuses/1461306264722423813","https://twitter.com/jeonistlismmm/statuses/1461306264722423813","jeonistlismmm","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.229","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.229","2021-11-18 07:12:17","Twitter for Android",0,0,"in","","reply","jeonistlismmm",1311609396342845440,1459843275720777728,"",0,0,1311609396342845440,"https://pbs.twimg.com/profile_images/1459903641024819200/QdFY7eIx_normal.jpg",56626,291,297,"2020-10-01 06:10:38","💜","100%+sun🌻","",
483,1461306249006354437,"https://twitter.com/jeonistlismmm/statuses/1461306249006354437","https://twitter.com/jeonistlismmm/statuses/1461306249006354437","jeonistlismmm","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.228","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.228","2021-11-18 07:12:14","Twitter for Android",0,0,"in","","reply","jeonistlismmm",1311609396342845440,1459843275720777728,"",0,0,1311609396342845440,"https://pbs.twimg.com/profile_images/1459903641024819200/QdFY7eIx_normal.jpg",56626,291,297,"2020-10-01 06:10:38","💜","100%+sun🌻","",
484,1461306232778616838,"https://twitter.com/jeonistlismmm/statuses/1461306232778616838","https://twitter.com/jeonistlismmm/statuses/1461306232778616838","jeonistlismmm","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.227","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.227","2021-11-18 07:12:10","Twitter for Android",0,0,"in","","reply","jeonistlismmm",1311609396342845440,1459843275720777728,"",0,0,1311609396342845440,"https://pbs.twimg.com/profile_images/1459903641024819200/QdFY7eIx_normal.jpg",56626,291,297,"2020-10-01 06:10:38","💜","100%+sun🌻","",
485,1461306217557418000,"https://twitter.com/jeonistlismmm/statuses/1461306217557418000","https://twitter.com/jeonistlismmm/statuses/1461306217557418000","jeonistlismmm","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.226","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.226","2021-11-18 07:12:06","Twitter for Android",0,0,"in","","reply","jeonistlismmm",1311609396342845440,1459843275720777728,"",0,0,1311609396342845440,"https://pbs.twimg.com/profile_images/1459903641024819200/QdFY7eIx_normal.jpg",56626,291,297,"2020-10-01 06:10:38","💜","100%+sun🌻","",
486,1461306202403446784,"https://twitter.com/jeonistlismmm/statuses/1461306202403446784","https://twitter.com/jeonistlismmm/statuses/1461306202403446784","jeonistlismmm","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.225","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.225","2021-11-18 07:12:03","Twitter for Android",0,0,"in","","reply","jeonistlismmm",1311609396342845440,1459843275720777728,"",0,0,1311609396342845440,"https://pbs.twimg.com/profile_images/1459903641024819200/QdFY7eIx_normal.jpg",56626,291,297,"2020-10-01 06:10:38","💜","100%+sun🌻","",
487,1461306186276368394,"https://twitter.com/jeonistlismmm/statuses/1461306186276368394","https://twitter.com/jeonistlismmm/statuses/1461306186276368394","jeonistlismmm","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.224","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.224","2021-11-18 07:11:59","Twitter for Android",0,0,"in","","reply","jeonistlismmm",1311609396342845440,1459843275720777728,"",0,0,1311609396342845440,"https://pbs.twimg.com/profile_images/1459903641024819200/QdFY7eIx_normal.jpg",56626,291,297,"2020-10-01 06:10:38","💜","100%+sun🌻","",
488,1461306170996523013,"https://twitter.com/jeonistlismmm/statuses/1461306170996523013","https://twitter.com/jeonistlismmm/statuses/1461306170996523013","jeonistlismmm","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.223","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.223","2021-11-18 07:11:55","Twitter for Android",0,0,"in","","reply","jeonistlismmm",1311609396342845440,1459843275720777728,"",0,0,1311609396342845440,"https://pbs.twimg.com/profile_images/1459903641024819200/QdFY7eIx_normal.jpg",56626,291,297,"2020-10-01 06:10:38","💜","100%+sun🌻","",
489,1461306156639404034,"https://twitter.com/jeonistlismmm/statuses/1461306156639404034","https://twitter.com/jeonistlismmm/statuses/1461306156639404034","jeonistlismmm","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.222","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.222","2021-11-18 07:11:52","Twitter for Android",0,0,"in","","reply","jeonistlismmm",1311609396342845440,1459843275720777728,"",0,0,1311609396342845440,"https://pbs.twimg.com/profile_images/1459903641024819200/QdFY7eIx_normal.jpg",56626,291,297,"2020-10-01 06:10:38","💜","100%+sun🌻","",
490,1461306142236184576,"https://twitter.com/jeonistlismmm/statuses/1461306142236184576","https://twitter.com/jeonistlismmm/statuses/1461306142236184576","jeonistlismmm","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.221","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.221","2021-11-18 07:11:48","Twitter for Android",0,0,"in","","reply","jeonistlismmm",1311609396342845440,1459843275720777728,"",0,0,1311609396342845440,"https://pbs.twimg.com/profile_images/1459903641024819200/QdFY7eIx_normal.jpg",56626,291,297,"2020-10-01 06:10:38","💜","100%+sun🌻","",
491,1461306137685291009,"https://twitter.com/cloudystoremy/statuses/1461306137685291009","https://twitter.com/cloudystoremy/statuses/1461306137685291009","cloudystoremy","RT @munchieluna: Korang taktahu nak beli makanan apa untuk kudap kudap? Why not korang grab ✨Popcorn caramel homemade✨ ni  Dahh lah murah s…","Korang taktahu nak beli makanan apa untuk kudap kudap? Why not korang grab ✨Popcorn caramel homemade✨ ni  Dahh lah murah small pack Rm20 je😍😍 tapi percaya lah yang small pack tu confirm tak cukup🤣 https://t.co/uItSXa1ITy","2021-11-18 07:11:47","Twitter for Android",0,35,"in","","retweet","",0,0,"munchieluna",1231568537946210304,1461300376771072002,1339000073624068097,"https://pbs.twimg.com/profile_images/1435967729878528001/zL1ls3JM_normal.jpg",50953,1809,1453,"2020-12-15 19:11:33","dm for free rt, followback & host giveaway 🦋✨ | close my shop for awhile but I\'m still here🥰","","",
492,1461306128017477635,"https://twitter.com/jeonistlismmm/statuses/1461306128017477635","https://twitter.com/jeonistlismmm/statuses/1461306128017477635","jeonistlismmm","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.220","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.220","2021-11-18 07:11:45","Twitter for Android",0,0,"in","","reply","jeonistlismmm",1311609396342845440,1459843275720777728,"",0,0,1311609396342845440,"https://pbs.twimg.com/profile_images/1459903641024819200/QdFY7eIx_normal.jpg",56626,291,297,"2020-10-01 06:10:38","💜","100%+sun🌻","",
493,1461306112909590537,"https://twitter.com/jeonistlismmm/statuses/1461306112909590537","https://twitter.com/jeonistlismmm/statuses/1461306112909590537","jeonistlismmm","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.219","@GrabID Yuk, Merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE  💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜💚💜  7.219","2021-11-18 07:11:41","Twitter for Android",0,0,"in","","reply","jeonistlismmm",1311609396342845440,1459843275720777728,"",0,0,1311609396342845440,"https://pbs.twimg.com/profile_images/1459903641024819200/QdFY7eIx_normal.jpg",56626,291,297,"2020-10-01 06:10:38","💜","100%+sun🌻","",
494,1461306104286089216,"https://twitter.com/byfaaaaaaaaaa/statuses/1461306104286089216","https://twitter.com/byfaaaaaaaaaa/statuses/1461306104286089216","byfaaaaaaaaaa","RT @tyraaeee: Promo sampai 12/11 sahaja! Meh grab cepat, RM28 ONLY 🥳🥰  Delivery? Boleh! Kita hantar sampai depan rumah ❤ SLGR / KL / JB &amp; B…","Promo sampai 12/11 sahaja! Meh grab cepat, RM28 ONLY 🥳🥰  Delivery? Boleh! Kita hantar sampai depan rumah ❤ SLGR / KL / JB &amp; Batu Pahat / TRG (K. Nerus, K. Trg &amp; Marang) / MLK / N9 /Hilir Perak &amp; Teluk Intan  https://t.co/BAKbapVVdw https://t.co/IxHnpyZeqa","2021-11-18 07:11:39","Twitter for iPhone",0,71,"in","","retweet","",0,0,"tyraaeee",938775099892686849,1457562322499616774,1432598922841636864,"https://pbs.twimg.com/profile_images/1432599453911764998/tI_ePbhV_normal.jpg",15167,190,333,"2021-08-31 02:59:43","@byfatinatikah backup\'s account🤍","","",
